place_id,place_id_original,source_dataset,place_name,description,category_original,sub_category,city,province,price,rating,time_minutes,coordinate,lat,long,category_clean,c1_ticket_price,c2_rating,toilet,parking,food,worship,accessibility,information_center,c4_facility_score,activity_tags,feature_source_note,source_url,user_rating_mean,user_rating_count,user_rating_std,facility_toilet_mentioned,facility_parking_mentioned,facility_food_mentioned,facility_worship_mentioned,facility_accessibility_mentioned,facility_information_center_mentioned
26,26,real_jawa_437,Pecinan Glodok,"Kawasan Glodok yang dikenal sebagai pusat perdagangan elektronik sendiri dulunya merupakan bekas Penjara Glodok yang angker. Lokasi ini berada di seberang Glodok-Pancoran di kawasan Harco. Sebelum terjadi kerusuhan Mei 1998, kawasan ini sempat menjadi pusat belanja elektronik bagi wisatawan Jepang, Taiwan, dan Hongkong. Di Pinangsia, masyarakat bisa menemukan produk perlengkapan rumah tangga dan bangunan. Selain wisata belanja, pecinan Glodok-Pancoran juga merupakan situs sejarah awal mula Kota Jakarta. Setelah etnis Tionghoa bermukim dan membangun bisnis, serta perkebunan tebu, Batavia mulai berkembang pesat.",Pusat Perbelanjaan,,Jakarta,DKI Jakarta,0,4.3,20.0,"{'lat': -6.142758799999999, 'lng': 106.8140791}",-6.1427588,106.8140791,belanja,0.0,4.3,False,False,False,False,False,False,0.0,belanja|sejarah,C4 dan activity_tags merupakan heuristik deskripsi; perlu verifikasi,Dataset_Wisata_Gabungan_2337.xlsx,2.7083333333333335,24.0,1.2328534123049197,0,0,0,0,0,0
27,27,real_jawa_437,Sea World,"Seaworld Indonesia adalah sebuah miniatur pesona laut yang terdapat dalam kompleks wisata pertama di Taman Impian Jaya Ancol.\nPada tanggal 2 Oktober 1992, Gubernur DKI masa itu, Wiyogo Atmodarminto meletakkan batu pertama pembangunan Seaworld Indonesia. Tidak sampai dua tahun, pada tanggal 3 Juni 1994 SeaWorld Indonesia sudah mulai beroperasi. Area Seaworld seluas 3 hektare dengan luas bangunan utama 4.500 m2 berisi berbagai macam akuarium, lorong Antasena (lorong bawah air), perpustakaan, museum, terapi ikan dokter, glow theatre, komputer edukatif layar sentuh berisi informasi berbagai spesies di Seaworld dan bermacam fasilitas pelengkap untuk pengunjung seperti tempat makan, toko suvenir, dan ruang serba guna.",Taman Hiburan,,Jakarta,DKI Jakarta,115000,4.5,180.0,"{'lat': -6.126477500000001, 'lng': 106.842963}",-6.1264775,106.842963,hiburan,115000.0,4.5,False,False,False,False,False,False,0.0,edukasi|rekreasi_keluarga|sejarah,C4 dan activity_tags merupakan heuristik deskripsi; perlu verifikasi,Dataset_Wisata_Gabungan_2337.xlsx,3.272727272727273,22.0,1.3516063875403321,0,0,0,0,0,0
28,28,real_jawa_437,Wisata Agro Edukatif Istana Susu Cibugary,Kawasan Wisata Agro Edukatif Istana Susu “Cibugary” (Cibubur Garden Dairy ) merupakan suatu kawasan agro peternakan sapi perah bernuansa kebun dan taman. Wisata edukasi Cibubur Garden Dairy (CIBUGARY) merupakan salah wisata edukasi yang diminati siswa sekolah. Edukasi pengenalan peternakan sapi memberikan pengalaman yang tidak dapat dilupakan oleh siswa sekolah. Kegiatan edukasi yang tidak terlalu banyak dan menyenangkan ini sangat disukai siswa sekolah. Dengan berwisata edukasi ini dapat menambah ilmu dan pengalaman secara langsung bagi siswa sekolah. Paket wisata edukatif Istana Susu Cibugary dihargai antara Rp 35.000 sampai Rp 65.000 per orang. Harga tersebut sudah termasuk beberapa botol susu pasteurisasi dan goodybag cibugary.,Taman Hiburan,,Jakarta,DKI Jakarta,35000,4.5,,"{'lat': -6.3568093, 'lng': 106.9062371}",-6.3568093,106.9062371,hiburan,35000.0,4.5,False,False,False,False,False,False,0.0,edukasi|rekreasi_keluarga,C4 dan activity_tags merupakan heuristik deskripsi; perlu verifikasi,Dataset_Wisata_Gabungan_2337.xlsx,3.588235294117647,17.0,1.3719886811400708,0,0,0,0,0,0
29,29,real_jawa_437,Wisata Kuliner Pecenongan,"Pecenongan merupakan salah satu surga kuliner di Jakarta Pusat yang dikenal sejak zaman Jakarta masih bernama kota Batavia. Dulunya di kawasan ini terdapat pedagang kaki lima yang menjajakan kuliner di pinggir jalan, tetapi tahun demi tahun kawasan Pecenongan semakin ramai dengan adanya rumah makan-rumah makan yang mulai dibangun. Kawasan pecenongan ini cocok bagi kalian yang ingin berwisata kuliner dimalam hari, beragam jenis kuliner yang pastinya membuat kamu kebingungan ingin mencoba yang mana terlebih dahulu. Tak heran jika orang yang sudah pernah mencoba pergi kulineran ke sini pasti akan kembali lagi.",Pusat Perbelanjaan,,Jakarta,DKI Jakarta,0,5.0,,"{'lat': -6.166788700000001, 'lng': 106.8265261}",-6.1667887,106.8265261,belanja,0.0,5.0,False,False,True,False,False,False,0.1666666666666666,belanja|kuliner,C4 dan activity_tags merupakan heuristik deskripsi; perlu verifikasi,Dataset_Wisata_Gabungan_2337.xlsx,2.7419354838709675,31.0,1.237409712140213,0,0,1,0,0,0
30,30,real_jawa_437,Taman Menteng,"Taman Menteng adalah sebuah taman yang berlokasi di kawasan Menteng, Jakarta Pusat. Taman ini dulunya ditempati oleh Stadion Menteng.\nTaman ini berdiri di atas lahan seluas 2,9 hektar, dan memiliki koleksi 30 spesies tanaman yang berbeda. Taman Menteng juga memiliki beragam fasilitas pendukung seperti taman bermain untuk anak-anak serta lapangan futsal dan basket. Uniknya, di taman ini terdapat pula 44 sumur resapan untuk membantu penyerapan air hujan ke dalam tanah.",Taman Hiburan,,Jakarta,DKI Jakarta,0,4.5,,"{'lat': -6.1964087, 'lng': 106.8293106}",-6.1964087,106.8293106,hiburan,0.0,4.5,False,False,False,False,False,False,0.0,rekreasi_keluarga,C4 dan activity_tags merupakan heuristik deskripsi; perlu verifikasi,Dataset_Wisata_Gabungan_2337.xlsx,3.1904761904761907,21.0,1.4006801069140526,0,0,0,0,0,0
31,31,real_jawa_437,Wisata Alam Mangrove Angke,"Jangan anggap di Jakarta tidak ada wisata alam. Langsung meluncur ke Jakarta Utara, tepatnya di Kamal Muara Penjaringan atau Pantai Indah Kapuk. Di daerah ini terdapat area wisata alam yaitu Taman Wisata Mangrove Jakarta yang sekarang dan beberapa tahun belakangan tengah hits. Di kawasan ini terdapat tiga area, satu berupa Suaka Margasatwa Muara Angke yang tertutup untuk umum, Hutan Mangrove milik Pemprov DKI tetapi kurang begitu menarik untuk wisata. Selanjutnya Taman Wisata Alam Mangrove Angke yang memang merupakan area wisata berbasis konservasi mangrove.",Cagar Alam,,Jakarta,DKI Jakarta,25000,4.3,,"{'lat': -6.105334, 'lng': 106.735584}",-6.105334,106.735584,alam,25000.0,4.3,False,False,False,False,False,False,0.0,,C4 dan activity_tags merupakan heuristik deskripsi; perlu verifikasi,Dataset_Wisata_Gabungan_2337.xlsx,3.375,16.0,1.408308678285174,0,0,0,0,0,0
32,32,real_jawa_437,Setu Babakan,"Setu Babakan atau Danau Babakan terletak di Srengseng Sawah, kecamatan Jagakarsa, Kotamadya Jakarta Selatan, Indonesia dekat Depok yang berfungsi sebagai pusat Perkampungan Budaya Betawi, suatu area yang diperuntukkan untuk pelestarian warisan budaya Jakarta, yaitu budaya asli Betawi.\nPerkampungan budaya Betawi ini didirikan pada tanggal 18 Agustus 2000 melalui Surat Keputusan Gubernur DKI Nomor 92 tahun 2000 yang dikeluarkan oleh Gubernur DKI Jakarta pada waktu itu yaitu Sutiyoso\nSitu Babakan merupakan danau buatan dengan area 30 hektare (79 akre) dengan kedalaman 1-5 meter dimana airnya berasal dari Sungai Ciliwung dan saat ini digunakan sebagai tempat wisata alternatif, bagi warga dan para pengunjung.\nTaman disekitarnya ditanami dengan beragam pohon buah-buahan yaitu Mangga, Palem, Melinjo, Rambutan, Jambu, Pandan, Kecapi, Jamblang, Krendang, Guni, Nangka Cimpedak, Nam-nam, dan Jengkol.\nBanyak kuliner khas Betawi terdapat disini, antara lain Kerak Telor, Toge Goreng, Arum Manis, Rujak Bebek, Soto Betawi, Es Potong, Es Duren, Bir Pletok, Nasi Uduk, Nasi Ulam, Lontong Sayur, dll.\nWisata budaya yang disajikan antara laim rumah-rumah khas Betawi yang dibagi menjadi 3 macam, pertama rumah Betawi gudang atau kandang, kedua rumah Betawi Kebaya atau Bapang, dan yang ketiga adalah rumah Joglo, hampir serupa dengan rumah khas Yogyakarta.\nKeseniannya berupa Lenong, Tari Topeng, Tanjidor, Marawis, Gambang Kromong, Tari Lenggang Nyai, dan Tari Narojeng.\nUpacara Adat yang ada di perkampungan Betawi Setu Babakan adalah Penganten Sunat, Pindah Rumah, Khatam Qur'an, dan Nujuh Bulan.\nMayoritas penduduk di Setu Babakan adalah Betawi, dengan program dari pemda DKI untuk memperbaiki sarana dan prasarana yang ada untuk mengakomodasi kebutuhan ruang terbuka hijau, serta area untuk resapan air, setu babakan berbenah diri dengan dukungan penuh dari pemda DKI\nFungsi dari Setu ini bukan hanya untuk tempat melestarikan kebudayaan betawi yang makin tergerus oleh zaman, tetapi digunakan juga sebagai tempat alternatif rekreasi yang berlokasi di selatan jakarta. selain fungsi utamanya sebagai penampung air resapan untuk selatan jakarta,",Budaya,,Jakarta,DKI Jakarta,0,4.4,,"{'lat': -6.341666699999999, 'lng': 106.8238889}",-6.3416667,106.8238889,budaya,0.0,4.4,False,False,True,False,False,False,0.1666666666666666,budaya|kuliner,C4 dan activity_tags merupakan heuristik deskripsi; perlu verifikasi,Dataset_Wisata_Gabungan_2337.xlsx,3.4,15.0,1.2421180068162374,0,0,1,0,0,0
33,33,real_jawa_437,Taman Suropati,"Taman Suropati (awalnya bernama Burgemeester Bisschopplein) adalah nama sebuah taman di Jakarta. Pada awalnya nama taman ini diambil dari nama wali kota Batavia pertama, G.J. Bisshop (1916–1920). Taman ini merupakan pusat kawasan Menteng, berada tepat di antara pertemuan tiga jalan utama, yaitu Menteng Boulevard (Jalan Teuku Umar), Orange Boulevard (Jalan Diponegoro), dan Nassau Boulevard (Jalan Imam Bonjol). Lapangan yang kini disebut sebagai Taman Suropati ini sejak tahun 1920 sudah menggantikan lapangan bundar yang luas dalam Rencana Moojen. Taman Suropati, yang disebut-sebut sebagai titik nol Republik Indonesia, menjadi taman yang rindang dan sejak beberapa tahun yang lalu dihiasi dengan patung-patung karya pematung dari negara-negara pendiri Perhimpunan Bangsa-Bangsa Asia Tenggara.",Taman Hiburan,,Jakarta,DKI Jakarta,0,4.6,,"{'lat': -6.1994034, 'lng': 106.8326228}",-6.1994034,106.8326228,hiburan,0.0,4.6,False,False,False,False,False,False,0.0,rekreasi_keluarga,C4 dan activity_tags merupakan heuristik deskripsi; perlu verifikasi,Dataset_Wisata_Gabungan_2337.xlsx,2.9615384615384617,26.0,1.076318511622623,0,0,0,0,0,0
34,34,real_jawa_437,Pasar Taman Puring,"Taman Puring bukanlah taman secara harfiah. Sejak eksis di tahun 1960 silam, Taman Puring adalah sebuah pasar. Selama bertahun-tahun, pasar ini sempat menjadi pasar gelap alias pasar barang-barang ilegal. Antara tahun 1980-1990an, pasar ini makin dijauhi masyarakat karena menjadi sentra barang-barang hasil tindakan kriminal. Sejak terbakar pada 2002, Pasar Taman Puring perlahan berbenah diri hingga sekarang menjadi destinasi belanja akhir pekan favorit warga Jakarta. Ada ratusan kios sepatu pria mulai dari sepatu kulit, sepatu gunung, sepatu futsal, hingga sepatu gaul khas anak muda. Beragam merk mulai dari Adidas, Caterpillar, Nike, Karrimor, Vans, hingga Converse tersedia dalam berbagai model dan warna.",Pusat Perbelanjaan,,Jakarta,DKI Jakarta,0,4.4,60.0,"{'lat': -6.241368999999999, 'lng': 106.7890587}",-6.241369,106.7890587,belanja,0.0,4.4,False,False,False,False,False,False,0.0,belanja,C4 dan activity_tags merupakan heuristik deskripsi; perlu verifikasi,Dataset_Wisata_Gabungan_2337.xlsx,3.1904761904761907,21.0,1.327367606168224,0,0,0,0,0,0
35,35,real_jawa_437,Grand Indonesia Mall,"Grand Indonesia merupakan mal di Jakarta. Mal ini dibuka pada tahun 2007 oleh Presiden Susilo Bambang Yudhoyono. Pada tahun 2007, Hotel Indonesia mengalami pemugaran. Selanjutnya setelah dibuka kembali, hotel dikelola oleh grup Kempinski dan namanya diganti menjadi Hotel Indonesia-Kempinski.",Pusat Perbelanjaan,,Jakarta,DKI Jakarta,0,4.7,120.0,"{'lat': -6.195180099999999, 'lng': 106.8204412}",-6.1951801,106.8204412,belanja,0.0,4.7,False,False,False,False,False,False,0.0,belanja,C4 dan activity_tags merupakan heuristik deskripsi; perlu verifikasi,Dataset_Wisata_Gabungan_2337.xlsx,3.0,26.0,1.3266499161421599,0,0,0,0,0,0
36,36,real_jawa_437,Skyrink - Mall Taman Anggrek,Salah satu arena ice skating Jakarta adalah Ice Skating Taman Anggrek. Area ice skating di Taman Anggrek dibuat seluas 1.248 meter persegi. Ice Skating Termegah Di Indonesia adalaH di Taman Anggrek. Tidak hanya termegah di Indonesia tetapi juga termegah di Asia.Maka dari itu tidak mengherankan bahwa banyak sekali pengunjung yang datang.,Taman Hiburan,,Jakarta,DKI Jakarta,110000,4.5,180.0,"{'lat': -6.178996, 'lng': 106.791941}",-6.178996,106.791941,hiburan,110000.0,4.5,False,False,False,False,False,False,0.0,belanja|rekreasi_keluarga,C4 dan activity_tags merupakan heuristik deskripsi; perlu verifikasi,Dataset_Wisata_Gabungan_2337.xlsx,3.2962962962962963,27.0,1.265361450787719,0,0,0,0,0,0
37,37,real_jawa_437,Bumi Perkemahan Cibubur,"Bumi Perkemahan dan Graha Wisata Pramuka Cibubur (Buperta Cibubur) adalah kawasan perkemahan yang terdapat di Cibubur, Ciracas, Jakarta Timur. Kawasan ini memiliki luas 210 hektar dan sudah berkali-kali menjadi lokasi pelaksanaan Jambore Nasional sejak tahun 1973. Buperta Cibubur dibangun di kawasan yang sebelumnya merupakan hutan karet. Pihak pengelola juga bekerja sama dengan TNI AD dan TNI AU dalam pengelolaan Buperta Cibubur.Buperta Cibubur dapat diakses dari Terminal Kampung Rambutan dengan angkutan umum jurusan Kranggan atau Mekarsari Jonggol,",Taman Hiburan,,Jakarta,DKI Jakarta,10000,4.5,,"{'lat': -6.360248700000001, 'lng': 106.893842}",-6.3602487,106.893842,hiburan,10000.0,4.5,False,False,False,False,False,False,0.0,camping|rekreasi_keluarga,C4 dan activity_tags merupakan heuristik deskripsi; perlu verifikasi,Dataset_Wisata_Gabungan_2337.xlsx,3.3461538461538463,26.0,1.4681228202655985,0,0,0,0,0,0
38,38,real_jawa_437,Istana Negara Republik Indonesia,"Istana Negara merupakan pusat kegiatan pemerintahan negara. Banyak kegiatan-kegiatan bersifat kenegaraan digelar di Istana Negara. Seperti kegiatan pelantikan pejabat-pejabat penting negara, maupun pembukaan kongres bersifat nasional dan internasional. Istana Negara fungsinya lebih difokuskan kepada kegiatan resmi kepresidenan, yaitu sebagai kantor Presiden Republik Indonesia. Dilansir situs Sekretaris Negara (Sesneg), Istana Negara awalnya sebagai kediaman pribadi warga Belanda, J.A Van Braam.",Budaya,,Jakarta,DKI Jakarta,0,4.6,,"{'lat': -6.168069000000001, 'lng': 106.8239727}",-6.168069,106.8239727,budaya,0.0,4.6,False,False,False,False,False,False,0.0,budaya,C4 dan activity_tags merupakan heuristik deskripsi; perlu verifikasi,Dataset_Wisata_Gabungan_2337.xlsx,2.9130434782608696,23.0,1.4432615676200797,0,0,0,0,0,0
39,39,real_jawa_437,Museum Macan (Modern and Contemporary Art in Nusantara),"Museum Seni Modern dan Kontemporer di Nusantara atau Museum MACAN adalah sebuah museum seni di Kebon Jeruk di Jakarta, Indonesia. Museum ini merupakan yang pertama di Indonesia yang memiliki koleksi seni modern dan kontemporer Indonesia dan internasional.",Budaya,,Jakarta,DKI Jakarta,100000,4.5,120.0,"{'lat': -6.190942, 'lng': 106.767622}",-6.190942,106.767622,budaya,100000.0,4.5,False,False,False,False,False,False,0.0,budaya|edukasi|sejarah,C4 dan activity_tags merupakan heuristik deskripsi; perlu verifikasi,Dataset_Wisata_Gabungan_2337.xlsx,3.1666666666666665,24.0,1.307725096316589,0,0,0,0,0,0
40,40,real_jawa_437,Galeri Nasional Indonesia,"Galeri Nasional Indonesia (bahasa Inggris: National Gallery of Indonesia) adalah sebuah lembaga budaya negara atau sebagai museum seni rupa modern dan kontemporer. Di sini terdapat gedung yang berfungsi antara lain sebagai tempat pameran, dan perhelatan seni rupa Indonesia dan mancanegara. Gedung ini merupakan institusi milik pemerintah di bawah Menteri Pendidikan dan Kebudayaan. Fungsi Galeri Nasional Indonesia adalah melaksanakan pengkajian, pengumpulan, registrasi, perawatan, pengamanan, pameran, kemitraan, layanan edukasi dan publikasi karya seni rupa. Lalu fungsi utamanya adalah melindungi, pengembangan, dan pemanfaatan asset kesenian (seni rupa) sebagai fasilitas pendidikan dan kebudayaan. Galeri Nasional beralamat di Jalan Medan Merdeka Timur No. 14 Jakarta Pusat.",Budaya,,Jakarta,DKI Jakarta,0,4.6,,"{'lat': -6.178548200000001, 'lng': 106.8327716}",-6.1785482,106.8327716,budaya,0.0,4.6,False,False,False,False,False,False,0.0,budaya|edukasi|sejarah,C4 dan activity_tags merupakan heuristik deskripsi; perlu verifikasi,Dataset_Wisata_Gabungan_2337.xlsx,3.3,20.0,1.490319640741189,0,0,0,0,0,0
41,41,real_jawa_437,Museum Bahari Jakarta,Museum Bahari adalah museum yang menyimpan koleksi yang berhubungan dengan kebaharian dan kenelayanan bangsa Indonesia dari Sabang hingga Merauke yang berlokasi di seberang Pelabuhan Sunda Kelapa. Museum adalah salah satu dari delapan museum yang berada di bawah pengawasan dari Dinas Kebudayaan Permuseuman Provinsi Daerah Khusus Ibu kota Jakarta.,Budaya,,Jakarta,DKI Jakarta,2000,4.4,120.0,"{'lat': -6.1269553, 'lng': 106.8085899}",-6.1269553,106.8085899,budaya,2000.0,4.4,False,False,False,False,False,False,0.0,budaya|edukasi|sejarah,C4 dan activity_tags merupakan heuristik deskripsi; perlu verifikasi,Dataset_Wisata_Gabungan_2337.xlsx,2.9166666666666665,24.0,1.3805061033726997,0,0,0,0,0,0
42,42,real_jawa_437,Museum Seni Rupa dan Kramik,"Museum Seni Rupa dan Keramik (Indonesia: Museum Seni Rupa dan Keramik) adalah sebuah museum di Jakarta, Indonesia. Museum ini didedikasikan khusus untuk menampilkan seni rupa tradisional dan keramik Indonesia. Museum ini terletak di sisi timur Lapangan Fatahillah, dekat Museum Sejarah Jakarta dan Museum Wayang.",Budaya,,Jakarta,DKI Jakarta,5000,4.4,,"{'lat': -6.1342598, 'lng': 106.814552}",-6.1342598,106.814552,budaya,5000.0,4.4,False,False,False,False,False,False,0.0,budaya|edukasi|sejarah,C4 dan activity_tags merupakan heuristik deskripsi; perlu verifikasi,Dataset_Wisata_Gabungan_2337.xlsx,2.6,25.0,1.1180339887498947,0,0,0,0,0,0
43,43,real_jawa_437,The Escape Hunt,"Escape Hunt adalah salah satu tempat rekreasi yang lokasinya terletak di Jakarta Selatan. Di tempat ini, kamu akan berperan sebagai seorang detektif yang berada di sebuah ruangan terkunci dan hanya diberikan waktu 1 jam untuk memecahkan teka-teki yang ada. Tidak perlu khawatir atau takut sendirian, karena di sini kamu bisa mengajak hingga 4 temanmu dalam satu ruangan yang sama dan memecahkan kasus bersama-sama. Menarik sekali, bukan? Pertama kali datang di tempat ini, kamu akan dituntun untuk mengisi data di formulir yang telah disediakan dan diberikan briefing oleh pemandu game mengenai jalan cerita tema/kasus yang sudah kamu tentukan.",Taman Hiburan,,Jakarta,DKI Jakarta,70000,4.4,120.0,"{'lat': -6.2555033, 'lng': 106.8122591}",-6.2555033,106.8122591,hiburan,70000.0,4.4,False,False,False,False,False,False,0.0,rekreasi_keluarga,C4 dan activity_tags merupakan heuristik deskripsi; perlu verifikasi,Dataset_Wisata_Gabungan_2337.xlsx,2.6333333333333333,30.0,1.2994251602637363,0,0,0,0,0,0
44,44,real_jawa_437,Monumen Selamat Datang,"Monumen Selamat Datang adalah sebuah monumen yang terletak di tengah Bundaran Hotel Indonesia, Jakarta, Indonesia. Monumen ini berupa patung sepasang manusia yang sedang menggenggam bunga dan melambaikan tangan. Patung tersebut menghadap ke utara yang berarti mereka menyambut orang-orang yang datang dari arah Monumen Nasional.",Budaya,,Jakarta,DKI Jakarta,0,4.7,15.0,"{'lat': -6.194997799999999, 'lng': 106.8230496}",-6.1949978,106.8230496,budaya,0.0,4.7,False,False,False,False,False,False,0.0,budaya|sejarah,C4 dan activity_tags merupakan heuristik deskripsi; perlu verifikasi,Dataset_Wisata_Gabungan_2337.xlsx,3.6315789473684212,19.0,1.1160708020048367,0,0,0,0,0,0
